extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
6,20,11,0.4474,0.4038,0.0569,37,38,0.5526,0.4038,0.4667,0.0769,1,1.6788,edge
4,19,3,0.1892,0.5769,0.0234,26,37,0.8108,0.5769,0.6742,0.4423,2,1.4166,edge
4,18,1,0.1316,0.6346,0.0167,23,38,0.8684,0.6346,0.7333,0.5385,3,1.5133,edge
