extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
0,1,3,1.0,0.0,0.5,4,3,0.0,0.0,,0.0,1,0.007,edge
0,1,0,0.0,0.75,0.0,1,3,1.0,0.75,0.8571,0.75,2,0.0061,edge
