extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
10,13,11,0.4884,0.4783,0.0383,34,43,0.5116,0.4783,0.4944,0.0217,1,6.7642,edge
7,12,10,0.4146,0.5217,0.031,29,41,0.5854,0.5217,0.5517,0.1522,2,6.4606,edge
