extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
7,21,7,0.3684,0.4615,0.0468,35,38,0.6316,0.4615,0.5333,0.1923,1,1.3709,edge
4,20,3,0.1944,0.5577,0.0234,27,36,0.8056,0.5577,0.6591,0.4231,2,1.7281,edge
2,19,1,0.0857,0.6154,0.01,22,35,0.9143,0.6154,0.7356,0.5577,3,1.9755,edge
1,19,1,0.0588,0.6154,0.0067,21,34,0.9412,0.6154,0.7442,0.5769,4,1.2867,edge
