extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
4,17,13,0.4359,0.4231,0.0569,34,39,0.5641,0.4231,0.4835,0.0962,1,1.6706,edge
2,17,5,0.1892,0.5769,0.0234,24,37,0.8108,0.5769,0.6742,0.4423,2,1.1266,edge
1,16,5,0.1622,0.5962,0.0201,22,37,0.8378,0.5962,0.6966,0.4808,3,1.4772,edge
1,15,4,0.1316,0.6346,0.0167,20,38,0.8684,0.6346,0.7333,0.5385,4,1.0574,edge
