extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
2,33,1,0.0857,0.4848,0.007,36,35,0.9143,0.4848,0.6337,0.4394,1,0.7921,edge
4,33,4,0.2162,0.4394,0.0186,41,37,0.7838,0.4394,0.5631,0.3182,2,0.6766,edge
1,33,1,0.0588,0.4848,0.0047,35,34,0.9412,0.4848,0.64,0.4545,3,0.7646,edge
