extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
6,28,9,0.5,0.2885,0.0502,43,30,0.5,0.2885,0.3659,0.0,1,2.0816,edge
4,27,4,0.2759,0.4038,0.0268,35,29,0.7241,0.4038,0.5185,0.25,2,2.8374,edge
