extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
10,9,16,0.5532,0.4565,0.0419,35,47,0.4468,0.4565,0.4516,0.0,1,4.9921,edge
5,6,11,0.3556,0.6304,0.0258,22,45,0.6444,0.6304,0.6374,0.2826,2,3.36,edge
5,6,10,0.3333,0.6522,0.0242,21,45,0.6667,0.6522,0.6593,0.3261,3,4.1554,edge
