extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
9,50,16,0.5814,0.2143,0.0239,75,43,0.4186,0.2143,0.2835,0.0,1,6.632,edge
9,49,10,0.4318,0.2976,0.0182,68,44,0.5682,0.2976,0.3906,0.0714,2,6.1002,edge
9,49,10,0.4318,0.2976,0.0182,68,44,0.5682,0.2976,0.3906,0.0714,3,6.7819,edge
