extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
3,6,2,0.2273,0.68,0.0303,11,22,0.7727,0.68,0.7234,0.48,1,2.7117,edge
1,6,4,0.25,0.6,0.0303,11,20,0.75,0.6,0.6667,0.4,2,2.3383,edge
2,5,3,0.2273,0.68,0.0303,10,22,0.7727,0.68,0.7234,0.48,3,1.6164,edge
2,5,2,0.1818,0.72,0.0242,9,22,0.8182,0.72,0.766,0.56,4,1.0705,edge
2,5,1,0.1364,0.76,0.0182,8,22,0.8636,0.76,0.8085,0.64,5,0.688,edge
