extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
0,1,2,0.2857,0.625,0.1,3,7,0.7143,0.625,0.6667,0.375,1,9.0645,edge
0,1,0,0.0,0.875,0.0,1,7,1.0,0.875,0.9333,0.875,2,4.4463,edge
