extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
8,21,17,0.7576,0.1739,0.0455,46,33,0.2424,0.1739,0.2025,0.0,1,2.1463,edge
7,19,9,0.4706,0.3913,0.0291,35,34,0.5294,0.3913,0.45,0.0435,2,1.9336,edge
6,20,7,0.4062,0.413,0.0237,33,32,0.5938,0.413,0.4872,0.1304,3,1.8454,edge
6,20,7,0.4062,0.413,0.0237,33,32,0.5938,0.413,0.4872,0.1304,4,1.9889,edge
