extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
10,11,11,0.4667,0.5217,0.0383,32,45,0.5333,0.5217,0.5275,0.0652,1,5.5396,edge
8,12,7,0.3571,0.587,0.0273,27,42,0.6429,0.587,0.6136,0.2609,2,2.7701,edge
8,12,3,0.2619,0.6739,0.02,23,42,0.7381,0.6739,0.7045,0.4348,3,2.2047,edge
6,12,3,0.225,0.6739,0.0164,21,40,0.775,0.6739,0.7209,0.4783,4,2.354,edge
