extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
3,38,8,0.3548,0.303,0.0256,49,31,0.6452,0.303,0.4124,0.1364,1,288.4874,edge
1,37,3,0.1333,0.3939,0.0093,41,30,0.8667,0.3939,0.5417,0.3333,2,267.6448,edge
0,36,4,0.1333,0.3939,0.0093,40,30,0.8667,0.3939,0.5417,0.3333,3,245.5846,edge
