extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
2,3,0,0.2857,0.625,0.1,5,7,0.7143,0.625,0.6667,0.375,1,0.2948,edge
4,4,1,0.625,0.375,0.25,9,8,0.375,0.375,0.375,0.0,2,0.4494,edge
