extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
3,5,7,0.4348,0.52,0.0606,15,23,0.5652,0.52,0.5417,0.12,1,0.8727,edge
1,7,2,0.1579,0.64,0.0182,10,19,0.8421,0.64,0.7273,0.52,2,0.5782,edge
1,7,2,0.1579,0.64,0.0182,10,19,0.8421,0.64,0.7273,0.52,3,0.9942,edge
