extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
6,2,5,0.22,0.8478,0.0177,13,50,0.78,0.8478,0.8125,0.6087,1,34.2861,edge
2,2,2,0.087,0.913,0.0065,6,46,0.913,0.913,0.913,0.8261,2,16.3118,edge
0,2,1,0.0227,0.9348,0.0016,3,44,0.9773,0.9348,0.9556,0.913,3,15.1242,edge
