extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
2,2,1,0.375,0.625,0.15,5,8,0.625,0.625,0.625,0.25,1,0.035,edge
3,2,0,0.3333,0.75,0.15,5,9,0.6667,0.75,0.7059,0.375,2,0.0207,edge
4,1,1,0.4545,0.75,0.25,6,11,0.5455,0.75,0.6316,0.125,3,0.0089,edge
4,1,0,0.3636,0.875,0.2,5,11,0.6364,0.875,0.7368,0.375,4,0.0096,edge
