extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
3,5,9,0.2727,0.6957,0.0194,17,44,0.7273,0.6957,0.7111,0.4348,1,15.1826,edge
1,4,7,0.186,0.7609,0.0129,12,43,0.814,0.7609,0.7865,0.587,2,15.3958,edge
1,3,6,0.1591,0.8043,0.0113,10,44,0.8409,0.8043,0.8222,0.6522,3,12.3893,edge
1,4,6,0.1628,0.7826,0.0113,11,43,0.8372,0.7826,0.809,0.6304,4,13.056,edge
0,3,3,0.0698,0.8696,0.0048,6,43,0.9302,0.8696,0.8989,0.8043,5,12.5153,edge
