extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
2,2,4,0.1304,0.8696,0.0097,8,46,0.8696,0.8696,0.8696,0.7391,1,96.3275,edge
1,2,1,0.0444,0.9348,0.0032,4,45,0.9556,0.9348,0.9451,0.8913,2,96.5864,edge
0,2,1,0.0227,0.9348,0.0016,3,44,0.9773,0.9348,0.9556,0.913,3,96.7825,edge
