extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
3,1,7,0.3704,0.68,0.0606,11,27,0.6296,0.68,0.6538,0.28,1,1.0457,edge
0,1,4,0.1667,0.8,0.0242,5,24,0.8333,0.8,0.8163,0.64,2,1.0221,edge
0,1,0,0.0,0.96,0.0,1,24,1.0,0.96,0.9796,0.96,3,0.6587,edge
