extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
9,7,15,0.5,0.5217,0.0387,31,48,0.5,0.5217,0.5106,0.0,1,2.1473,edge
2,6,3,0.119,0.8043,0.0081,11,42,0.881,0.8043,0.8409,0.6957,2,2.2703,edge
3,6,1,0.093,0.8478,0.0065,10,43,0.907,0.8478,0.8764,0.7609,3,3.7166,edge
2,5,1,0.0698,0.8696,0.0048,8,43,0.9302,0.8696,0.8989,0.8043,4,3.5933,edge
