extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
2,43,11,0.52,0.1818,0.0302,56,25,0.48,0.1818,0.2637,0.0,1,235.5284,edge
2,44,3,0.2083,0.2879,0.0116,49,24,0.7917,0.2879,0.4222,0.2121,2,233.925,edge
2,43,6,0.32,0.2576,0.0186,51,25,0.68,0.2576,0.3736,0.1364,3,261.0115,edge
0,43,6,0.2609,0.2576,0.014,49,23,0.7391,0.2576,0.382,0.1667,4,208.3139,edge
0,43,4,0.1739,0.2879,0.0093,47,23,0.8261,0.2879,0.427,0.2273,5,193.1556,edge
