extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
8,48,15,0.5227,0.25,0.022,71,44,0.4773,0.25,0.3281,0.0,1,281.1868,edge
9,47,8,0.3696,0.3452,0.0163,64,46,0.6304,0.3452,0.4462,0.1429,2,262.4339,edge
