extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
1,32,4,0.1429,0.4545,0.0116,37,35,0.8571,0.4545,0.5941,0.3788,1,259.2901,edge
1,31,8,0.25,0.4091,0.0209,40,36,0.75,0.4091,0.5294,0.2727,2,281.3807,edge
0,31,3,0.0857,0.4848,0.007,34,35,0.9143,0.4848,0.6337,0.4394,3,313.9068,edge
0,32,4,0.1176,0.4545,0.0093,36,34,0.8824,0.4545,0.6,0.3939,4,319.1312,edge
