extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
2,42,11,0.5,0.197,0.0302,55,26,0.5,0.197,0.2826,0.0,1,86.7372,edge
3,43,8,0.4231,0.2273,0.0256,54,26,0.5769,0.2273,0.3261,0.0606,2,83.2707,edge
0,41,4,0.16,0.3182,0.0093,45,25,0.84,0.3182,0.4615,0.2576,3,88.7146,edge
