extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
3,25,6,0.3,0.4038,0.0301,34,30,0.7,0.4038,0.5122,0.2308,1,6.6134,edge
6,27,5,0.3548,0.3846,0.0368,38,31,0.6452,0.3846,0.4819,0.1731,2,4.4724,edge
5,26,3,0.2581,0.4423,0.0268,34,31,0.7419,0.4423,0.5542,0.2885,3,1.8995,edge
5,25,2,0.2188,0.4808,0.0234,32,32,0.7812,0.4808,0.5952,0.3462,4,1.1458,edge
