extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
11,42,13,0.4528,0.3452,0.023,66,53,0.5472,0.3452,0.4234,0.0595,1,6.1655,edge
8,39,4,0.2264,0.4881,0.0115,51,53,0.7736,0.4881,0.5985,0.3452,2,6.5255,edge
8,39,4,0.2264,0.4881,0.0115,51,53,0.7736,0.4881,0.5985,0.3452,3,6.1947,edge
