extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
10,4,13,0.4423,0.6304,0.0371,27,52,0.5577,0.6304,0.5918,0.1304,1,2.3067,edge
5,2,1,0.1224,0.9348,0.0097,8,49,0.8776,0.9348,0.9053,0.8043,2,1.8896,edge
2,2,0,0.0435,0.9565,0.0032,4,46,0.9565,0.9565,0.9565,0.913,3,1.8105,edge
