extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
24,8,24,0.7742,0.3043,0.0874,56,62,0.2258,0.3043,0.2593,0.0,1,84.9151,edge
24,9,30,0.8852,0.1522,0.0984,63,61,0.1148,0.1522,0.1308,0.0,2,84.7963,edge
24,10,24,0.8,0.2609,0.0874,58,60,0.2,0.2609,0.2264,0.0,3,85.5062,edge
24,8,25,0.7903,0.2826,0.0893,57,62,0.2097,0.2826,0.2407,0.0,4,84.4785,edge
