extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
10,3,17,0.5094,0.5652,0.0435,30,53,0.4906,0.5652,0.5253,0.0,1,2.3203,edge
3,2,1,0.0851,0.9348,0.0065,6,47,0.9149,0.9348,0.9247,0.8478,2,1.7387,edge
2,2,0,0.0435,0.9565,0.0032,4,46,0.9565,0.9565,0.9565,0.913,3,1.3366,edge
