extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
2,17,2,0.1081,0.6346,0.0134,21,37,0.8919,0.6346,0.7416,0.5577,1,43.2608,edge
2,18,2,0.1111,0.6154,0.0134,22,36,0.8889,0.6154,0.7273,0.5385,2,22.0663,edge
2,18,1,0.0833,0.6346,0.01,21,36,0.9167,0.6346,0.75,0.5769,3,25.6546,edge
1,18,1,0.0571,0.6346,0.0067,20,35,0.9429,0.6346,0.7586,0.5962,4,20.251,edge
