extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
2,2,1,0.375,0.625,0.15,5,8,0.625,0.625,0.625,0.25,1,0.0065,edge
2,1,2,0.4444,0.625,0.2,5,9,0.5556,0.625,0.5882,0.125,2,0.0069,edge
3,2,0,0.3333,0.75,0.15,5,9,0.6667,0.75,0.7059,0.375,3,0.0098,edge
5,2,1,0.5455,0.625,0.3,8,11,0.4545,0.625,0.5263,0.0,4,0.007,edge
4,1,1,0.4545,0.75,0.25,6,11,0.5455,0.75,0.6316,0.125,5,0.0114,edge
4,1,0,0.3636,0.875,0.2,5,11,0.6364,0.875,0.7368,0.375,6,0.0068,edge
