extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
3,6,11,0.3256,0.6304,0.0226,20,43,0.6744,0.6304,0.6517,0.3261,1,24.9816,edge
2,5,7,0.2093,0.7391,0.0145,14,43,0.7907,0.7391,0.764,0.5435,2,13.6788,edge
1,5,5,0.1429,0.7826,0.0097,11,42,0.8571,0.7826,0.8182,0.6522,3,12.9847,edge
