extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
2,14,6,0.2353,0.5652,0.0146,22,34,0.7647,0.5652,0.65,0.3913,1,3.8986,edge
2,15,4,0.1818,0.587,0.0109,21,33,0.8182,0.587,0.6835,0.4565,2,3.5237,edge
2,15,3,0.1515,0.6087,0.0091,20,33,0.8485,0.6087,0.7089,0.5,3,3.2624,edge
