extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
8,22,11,0.5,0.3654,0.0635,41,38,0.5,0.3654,0.4222,0.0,1,1.3956,edge
4,14,6,0.2381,0.6154,0.0334,24,42,0.7619,0.6154,0.6809,0.4231,2,1.0446,edge
4,15,2,0.1463,0.6731,0.0201,21,41,0.8537,0.6731,0.7527,0.5577,3,2.0237,edge
3,15,2,0.125,0.6731,0.0167,20,40,0.875,0.6731,0.7609,0.5769,4,1.1697,edge
