extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
7,7,15,0.4783,0.5217,0.0355,29,46,0.5217,0.5217,0.5217,0.0435,1,4.5607,edge
2,7,1,0.0732,0.8261,0.0048,10,41,0.9268,0.8261,0.8736,0.7609,2,3.7906,edge
2,6,1,0.0714,0.8478,0.0048,9,42,0.9286,0.8478,0.8864,0.7826,3,2.0648,edge
2,6,0,0.0476,0.8696,0.0032,8,42,0.9524,0.8696,0.9091,0.8261,4,2.0756,edge
