extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
10,49,10,0.4444,0.2976,0.0192,69,45,0.5556,0.2976,0.3876,0.0595,1,2.4143,edge
10,49,4,0.3111,0.369,0.0134,63,45,0.6889,0.369,0.4806,0.2024,2,2.8716,edge
10,49,3,0.2889,0.381,0.0125,62,45,0.7111,0.381,0.4961,0.2262,3,2.5944,edge
