extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
9,6,14,0.4694,0.5652,0.0371,29,49,0.5306,0.5652,0.5474,0.0652,1,2.3134,edge
2,3,2,0.0889,0.8913,0.0065,7,45,0.9111,0.8913,0.9011,0.8043,2,1.8719,edge
1,3,1,0.0455,0.913,0.0032,5,44,0.9545,0.913,0.9333,0.8696,3,1.5485,edge
