extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
4,25,8,0.3871,0.3654,0.0401,37,31,0.6129,0.3654,0.4578,0.1346,1,43.8174,edge
2,23,4,0.1935,0.4808,0.0201,29,31,0.8065,0.4808,0.6024,0.3654,2,19.5875,edge
2,22,2,0.125,0.5385,0.0134,26,32,0.875,0.5385,0.6667,0.4615,3,19.8845,edge
