extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
6,20,9,0.3947,0.4423,0.0502,35,38,0.6053,0.4423,0.5111,0.1538,1,3.2741,edge
5,21,4,0.25,0.5192,0.0301,30,36,0.75,0.5192,0.6136,0.3462,2,2.9805,edge
3,21,4,0.2059,0.5192,0.0234,28,34,0.7941,0.5192,0.6279,0.3846,3,2.5346,edge
3,20,3,0.1714,0.5577,0.0201,26,35,0.8286,0.5577,0.6667,0.4423,4,1.2845,edge
