extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
2,2,2,0.5,0.5,0.2,6,8,0.5,0.5,0.5,0.0,1,0.3138,edge
2,2,4,0.75,0.25,0.3,8,8,0.25,0.25,0.25,0.0,2,0.3753,edge
2,2,0,0.25,0.75,0.1,4,8,0.75,0.75,0.75,0.5,3,0.4448,edge
2,1,0,0.2222,0.875,0.1,3,9,0.7778,0.875,0.8235,0.625,4,0.2854,edge
