extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
16,17,16,0.7111,0.2826,0.0583,49,45,0.2889,0.2826,0.2857,0.0,1,2.3396,edge
6,14,6,0.3158,0.5652,0.0219,26,38,0.6842,0.5652,0.619,0.3043,2,2.0855,edge
6,14,6,0.3158,0.5652,0.0219,26,38,0.6842,0.5652,0.619,0.3043,3,2.0328,edge
