extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
8,45,12,0.4255,0.3214,0.0192,65,47,0.5745,0.3214,0.4122,0.0833,1,309.6961,edge
8,46,8,0.3478,0.3571,0.0153,62,46,0.6522,0.3571,0.4615,0.1667,2,320.8814,edge
8,46,10,0.3913,0.3333,0.0172,64,46,0.6087,0.3333,0.4308,0.119,3,253.1424,edge
