extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
3,44,8,0.44,0.2121,0.0256,55,25,0.56,0.2121,0.3077,0.0455,1,1.2431,edge
2,44,4,0.25,0.2727,0.014,50,24,0.75,0.2727,0.4,0.1818,2,1.2514,edge
1,43,5,0.25,0.2727,0.014,49,24,0.75,0.2727,0.4,0.1818,3,1.2764,edge
0,42,6,0.25,0.2727,0.014,48,24,0.75,0.2727,0.4,0.1818,4,1.2911,edge
