extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
2,3,1,0.4286,0.5,0.15,6,7,0.5714,0.5,0.5333,0.125,1,0.3401,edge
3,3,2,0.625,0.375,0.25,8,8,0.375,0.375,0.375,0.0,2,0.5512,edge
3,3,0,0.375,0.625,0.15,6,8,0.625,0.625,0.625,0.25,3,0.5342,edge
