extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
0,0,3,0.12,0.88,0.0182,3,25,0.88,0.88,0.88,0.76,1,8.329,edge
0,0,1,0.04,0.96,0.0061,1,25,0.96,0.96,0.96,0.92,2,7.5843,edge
