extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
3,2,3,0.1277,0.8913,0.0097,8,47,0.8723,0.8913,0.8817,0.7609,1,31.7725,edge
2,2,1,0.0652,0.9348,0.0048,5,46,0.9348,0.9348,0.9348,0.8696,2,32.0011,edge
1,2,0,0.0222,0.9565,0.0016,3,45,0.9778,0.9565,0.967,0.9348,3,28.7881,edge
