extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
6,28,9,0.5,0.2885,0.0502,43,30,0.5,0.2885,0.3659,0.0,1,0.864,edge
5,26,3,0.2581,0.4423,0.0268,34,31,0.7419,0.4423,0.5542,0.2885,2,1.2376,edge
5,25,2,0.2188,0.4808,0.0234,32,32,0.7812,0.4808,0.5952,0.3462,3,1.6216,edge
