extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
0,7,4,0.2222,0.56,0.0242,11,18,0.7778,0.56,0.6512,0.4,1,0.2312,edge
0,6,1,0.0526,0.72,0.0061,7,19,0.9474,0.72,0.8182,0.68,2,0.2539,edge
2,7,0,0.1,0.72,0.0121,9,20,0.9,0.72,0.8,0.64,3,0.4661,edge
