extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
3,2,3,0.6667,0.375,0.3,8,9,0.3333,0.375,0.3529,0.0,1,0.4431,edge
3,2,0,0.3333,0.75,0.15,5,9,0.6667,0.75,0.7059,0.375,2,0.4583,edge
7,3,0,0.5833,0.625,0.35,10,12,0.4167,0.625,0.5,0.0,3,0.781,edge
6,2,0,0.5,0.75,0.3,8,12,0.5,0.75,0.6,0.0,4,0.4191,edge
