extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
12,12,17,0.6304,0.3696,0.0528,41,46,0.3696,0.3696,0.3696,0.0,1,5.511,edge
9,12,6,0.3488,0.6087,0.0273,27,43,0.6512,0.6087,0.6292,0.2826,2,2.243,edge
7,11,4,0.2619,0.6739,0.02,22,42,0.7381,0.6739,0.7045,0.4348,3,1.7415,edge
6,11,4,0.2439,0.6739,0.0182,21,41,0.7561,0.6739,0.7126,0.4565,4,1.6201,edge
