extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
1,32,4,0.1429,0.4545,0.0116,37,35,0.8571,0.4545,0.5941,0.3788,1,275.5897,edge
1,31,8,0.25,0.4091,0.0209,40,36,0.75,0.4091,0.5294,0.2727,2,276.9862,edge
0,31,2,0.0571,0.5,0.0047,33,35,0.9429,0.5,0.6535,0.4697,3,231.8196,edge
0,32,4,0.1176,0.4545,0.0093,36,34,0.8824,0.4545,0.6,0.3939,4,280.3691,edge
