extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
1,3,1,0.3333,0.5,0.1,5,6,0.6667,0.5,0.5714,0.25,1,0.0083,edge
2,3,0,0.2857,0.625,0.1,5,7,0.7143,0.625,0.6667,0.375,2,0.0093,edge
2,3,0,0.2857,0.625,0.1,5,7,0.7143,0.625,0.6667,0.375,3,0.0092,edge
