extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
11,4,19,0.566,0.5,0.0484,34,53,0.434,0.5,0.4646,0.0,1,5.8462,edge
13,4,13,0.4727,0.6304,0.0419,30,55,0.5273,0.6304,0.5743,0.0652,2,4.323,edge
7,2,7,0.2745,0.8043,0.0226,16,51,0.7255,0.8043,0.7629,0.5,3,5.9007,edge
6,2,7,0.26,0.8043,0.021,15,50,0.74,0.8043,0.7708,0.5217,4,4.2641,edge
