extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
13,51,9,0.4783,0.2857,0.0211,73,46,0.5217,0.2857,0.3692,0.0238,1,2.9512,edge
11,49,6,0.3696,0.3452,0.0163,66,46,0.6304,0.3452,0.4462,0.1429,2,2.6196,edge
12,50,6,0.3913,0.3333,0.0172,68,46,0.6087,0.3333,0.4308,0.119,3,2.8363,edge
11,49,4,0.3261,0.369,0.0144,64,46,0.6739,0.369,0.4769,0.1905,4,2.9758,edge
