extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
0,1,2,0.6667,0.25,0.3333,3,3,0.3333,0.25,0.2857,0.0,1,0.0055,edge
0,1,0,0.0,0.75,0.0,1,3,1.0,0.75,0.8571,0.75,2,0.0058,edge
