extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
4,40,8,0.4,0.2727,0.0279,52,30,0.6,0.2727,0.375,0.0909,1,281.1247,edge
2,37,5,0.2258,0.3636,0.0163,44,31,0.7742,0.3636,0.4948,0.2576,2,247.7334,edge
1,36,6,0.2258,0.3636,0.0163,43,31,0.7742,0.3636,0.4948,0.2576,3,243.5605,edge
0,35,6,0.1935,0.3788,0.014,41,31,0.8065,0.3788,0.5155,0.2879,4,264.8454,edge
