extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
1,3,6,0.1591,0.8043,0.0113,10,44,0.8409,0.8043,0.8222,0.6522,1,22.696,edge
0,2,1,0.0227,0.9348,0.0016,3,44,0.9773,0.9348,0.9556,0.913,2,17.3746,edge
