extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
2,45,3,0.2174,0.2727,0.0116,50,23,0.7826,0.2727,0.4045,0.197,1,0.485,edge
2,46,0,0.0909,0.303,0.0047,48,22,0.9091,0.303,0.4545,0.2727,2,0.6598,edge
1,45,0,0.0455,0.3182,0.0023,46,22,0.9545,0.3182,0.4773,0.303,3,0.6095,edge
0,44,1,0.0455,0.3182,0.0023,45,22,0.9545,0.3182,0.4773,0.303,4,0.4927,edge
