extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
4,6,5,0.3913,0.56,0.0545,15,23,0.6087,0.56,0.5833,0.2,1,0.289,edge
3,5,0,0.1304,0.8,0.0182,8,23,0.8696,0.8,0.8333,0.68,2,0.3242,edge
3,5,0,0.1304,0.8,0.0182,8,23,0.8696,0.8,0.8333,0.68,3,0.3407,edge
