extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
3,2,2,0.5556,0.5,0.25,7,9,0.4444,0.5,0.4706,0.0,1,0.0312,edge
2,2,0,0.25,0.75,0.1,4,8,0.75,0.75,0.75,0.5,2,0.0077,edge
2,2,0,0.25,0.75,0.1,4,8,0.75,0.75,0.75,0.5,3,0.0074,edge
