extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
10,12,11,0.4773,0.5,0.0383,33,44,0.5227,0.5,0.5111,0.0435,1,5.7375,edge
10,12,8,0.4091,0.5652,0.0328,30,44,0.5909,0.5652,0.5778,0.1739,2,3.0798,edge
7,12,2,0.2195,0.6957,0.0164,21,41,0.7805,0.6957,0.7356,0.5,3,2.3663,edge
7,11,3,0.2381,0.6957,0.0182,21,42,0.7619,0.6957,0.7273,0.4783,4,2.2526,edge
