extra,missing,reverse,fdr,tpr,fpr,shd,nnz,precision,recall,F1,gscore,iter_num,time,exist_mode
16,17,16,0.7111,0.2826,0.0583,49,45,0.2889,0.2826,0.2857,0.0,1,1.0157,edge
7,10,4,0.2558,0.6957,0.02,21,43,0.7442,0.6957,0.7191,0.4565,2,0.9992,edge
7,11,3,0.2381,0.6957,0.0182,21,42,0.7619,0.6957,0.7273,0.4783,3,1.1089,edge
7,11,3,0.2381,0.6957,0.0182,21,42,0.7619,0.6957,0.7273,0.4783,4,0.8983,edge
